t_name,male_10,male_11,male_12,male_13,male_14,female_10,female_11,female_12,female_13,female_14
FBtr0299873,0,0,0,0,0,0,0,0,0,0
FBtr0340593,0,0,0,0,0,0,0,0,0,0
FBtr0079770,0,0,0,0,0,0,0,0,0,0
FBtr0342661,0,0,0,0,0,0,0,0,0,0
FBtr0342663,0,0,0,0,0,0,0,0,0,0
FBtr0342662,0,0,0,0,0,0,0,0,0,0
FBtr0079771,0,0,0,0,0,0,0,0,0,0
FBtr0301039,0,0,0,0,0,0,0,0,0,0
FBtr0301040,0,0,0,0,0,0,0,0,0,0
FBtr0303888,0,0,0,0,0,0,0,0,0,0
FBtr0330218,0,0,0,0,0,0,0,0,0,0
FBtr0330219,0,0,0,0,0,0,0,0,0,0
FBtr0110960,0,0,0,0,0,0,0,0,0,0
FBtr0079773,0,0,0,0,0,0,0,0,0,0
FBtr0079774,72.303574,55.001408,81.270775,87.795395,101.114265,71.012474,82.523605,67.642944,124.104813,93.254608
FBtr0330220,0,0,0,0,0,0,0,3.915717,0,0
FBtr0303871,0,0,0,0,0,0,0,0,0,0
FBtr0333405,0,0,0,0,0,0,0,0,0,0
FBtr0304974,0,0,0,0,0,0,0,0,0,0
FBtr0303870,0,0,0,0,0,0,0,0,0,0
FBtr0303872,0,0,0,0,0,0,0,0,0,0
FBtr0303873,0,0,0,0,0,0,0,0,0,0
FBtr0079820,0,0,0,0,0,0,0,0,0,0
FBtr0343928,0,0,0,0,0,0,0,0,0,0
FBtr0079819,0,0,0,0,0,0,0,0,0,0
FBtr0330023,0,0,0,0,0,0,0,0,0,0
FBtr0079817,0,0,0,0,0,1.884515,0,2.242442,1.971949,0
FBtr0079818,164.195587,282.598511,245.928238,230.270981,336.256073,154.084045,223.483536,175.396469,267.355774,291.457184
FBtr0079816,0,0,0,0,0,0,0,0,0,0
FBtr0079796,0,0,0,0,0,0,0,0,0,0
FBtr0303895,0,0,0,0,0,0,0,0,0,0
FBtr0079795,0,0,0,0,0,0,0,0,0,0
FBtr0346282,0,0,0,0,0,0,0,0,0,0
FBtr0330019,0,0,0,0,0,0,0,0,0,0
FBtr0079797,0,0,0,0,0,0,0,0,0,0
FBtr0309247,0,0,0,0,0,0,0,0,0,0
FBtr0345456,0,0,0,0,0,0,0,0,0,0
FBtr0336620,0,0,0,0,0,0,0,0,0,0
FBtr0342852,0,0,0,0,0,0,0,0,0,0
FBtr0345963,0,0,0,0,0,0,0,0,0,0
FBtr0345964,0,0,0,0,0,0,0,0,0,0
FBtr0273186,0,0,0,0,0,0,0,0,0,0
FBtr0336622,0,0,0,0,0,0,0,0,0,0
FBtr0336623,0,0,0,0,0,0,0,0,0,0
FBtr0336624,0,0,0,0,0,0,0,0,0,0
FBtr0079799,86.740723,38.248787,31.650566,0,22.463997,96.778114,39.45377,52.282204,21.371351,23.668774
FBtr0079800,0,0,0,0,0,0,0,0,0,0
FBtr0079801,0,0,0,0,0,0,0,0,0,0
FBtr0303876,0,0,0,0,0,0,0,0,0,0
FBtr0079802,0,0,0,0,0,0,0,0,0,0
FBtr0079803,0,0,0,0,0,0,0,0,0,0
FBtr0336625,0,0,0,0,0,0,0,0,0,0
FBtr0343254,0,0,0,0,0,0,0,0,0,0
FBtr0307098,0,0,0,0,0,0,0,0,0,0
FBtr0336626,0,0,0,0,0,0,0,0,0,0
FBtr0079805,0,0,0,0,0,0,0,0,0,0
FBtr0342858,0,0,0,0,0,0,0,0,0,0
FBtr0112374,0,0,0,0,0,0,0,0,0,0
FBtr0332598,0,0,0,0,0,0,0,0,0,0
FBtr0332596,0,0,0,0,0,0,0,0,0,0
FBtr0308029,0,0,0,0,0,0,0,0,0,0
FBtr0079806,112.734383,77.173195,76.047813,32.613525,12.685489,109.705994,83.790466,50.574646,37.581627,16.023708
FBtr0332597,123.8722,88.897453,82.852089,44.102512,13.820506,119.521797,91.287506,55.099747,40.944191,18.702572
FBtr0303900,0,0,0,0,0,0,0,0,0,0
FBtr0079813,0,0,0,0,0,0,0,0,0,0
FBtr0079807,0,0,0,0,0,0,0,0,0,0
FBtr0303896,0,0,0,0,0,0,0,0,0,0
FBtr0303897,0,0,0,0,0,0,0,0,0,0
FBtr0343428,0,0,0,0,0,0,0,0,0,0
FBtr0079808,0,0,0,0,0,0,0,0,0,0
FBtr0343429,0,0,0,0,0,0,0,0,0,0
FBtr0303932,0,0,0,0,0,0,0,0,0,0
FBtr0346623,0,0,0,0,0,0,0,0,0,0
FBtr0343431,9.226101,0,7.806718,7.969945,5.589936,7.133469,0,7.231876,10.668316,6.113476
FBtr0079811,0,0,0,0,0,0,0,0,0,0
FBtr0079809,21.927856,12.763077,7.917674,0,0,21.749147,13.408612,7.926464,0,0
FBtr0079810,0,0,0,0,0,0,0,0,0,0
FBtr0112375,0,0,0,0,0,0,0,0,0,0
FBtr0079821,40.365089,0,0,0,5.462747,34.399818,0,17.251562,34.215267,10.293767
FBtr0091721,0,0,0,0,0,0,0,0,0,0
FBtr0079822,0,0,0,0,0,0,0,0,0,28.892582
FBtr0339526,0,0,0,0,0,0,0,0,0,0
FBtr0331293,0,0,0,0,0,0,0,0,0,0
FBtr0306169,30.379341,29.857668,22.091675,12.373116,3.630347,37.829731,27.20575,23.110931,9.526259,2.241123
FBtr0345433,29.407593,28.902597,21.385021,11.977335,3.514221,36.619663,26.335514,22.371675,9.22154,2.169436
FBtr0079862,47.808578,43.519211,32.199844,18.034506,5.291431,55.138943,41.839481,33.685467,13.885053,3.26656
FBtr0089853,0,0,0,0,0,0,0,0,0,0
FBtr0089854,0,0,0,0,0,0,0,0,0,0
FBtr0301064,0,0,0,0,0,0,0,0,0,0
FBtr0301065,0,0,0,0,0,0,0,0,0,0
FBtr0079827,0,0,0.587301,0,1.855208,0,0,0,0.912602,0
FBtr0079825,32.49667,24.860359,24.293535,50.17831,34.391674,7.721653,0,34.61562,9.307513,26.495081
FBtr0079826,3.333452,0,8.327811,0,4.612754,2.527156,0,8.770499,3.011125,21.22134
FBtr0079829,0,0,0,0,0,0,0,0,0,0
FBtr0079828,0,0,0,0,0,0,0,0,0,0
FBtr0079830,0,0,0,0,0,0,0,0,0,0
FBtr0079831,0,0,0,0,0,0,0,0,0,0
FBtr0079832,0,0,0,0,0,0,0,0,0,0
FBtr0273329,0,0,0,0,0,0,0,0,0,0
FBtr0079860,0,0,0,0,0,0,0,0,0,0
FBtr0113030,0,0,0,0,0,0,0,0,0,0
FBtr0304057,0,0,0,0,0,0,0,0,0,0
FBtr0079861,0,0,0,0,0,0,0,0,0,0
FBtr0304056,0,0,0,0,0,0,0,0,0,0
FBtr0335493,0,0,0,0,0,0,0,0,0,0
FBtr0079834,16.985218,2.45298,12.464432,8.948872,9.270002,0,21.067051,14.624816,21.082529,11.183621
FBtr0079835,8.990368,16.877876,14.102922,21.472527,24.625854,16.098867,7.587655,12.007307,7.709462,25.641205
FBtr0079857,0,0,0,0,0,0,0,0,0,0
FBtr0079858,250.301331,307.171692,299.17807,295.384766,278.559845,229.224289,252.836563,249.727554,306.797852,301.893616
FBtr0346456,0,0,0,0,0,0,0,0,0,0
FBtr0079856,0,0,0,0,0,0,0,0,0,0
FBtr0335492,0,0,0,0,0,0,0,0,0.128059,0.306178
FBtr0079855,0,0,0,0,0,0,0,0,0.145617,0.348156
FBtr0309975,0,0,0,0,0,0,0,0,0,0
FBtr0309976,0,0,0,0,0,0,0,0,0,0
FBtr0303250,0,0,0,0,0,0,0,0,0,0
FBtr0079836,0,0,0,0,0,0,0,0,0,0
FBtr0114535,0,0,0,0,0,0,0,0,0,0
FBtr0079837,0,0,0,0,0,0,0,0,0,0
FBtr0079839,25.195921,45.600513,0,0,0,38.92662,0,0,0,0
FBtr0079840,21.385336,2.190773,10.467703,0,0,16.656887,44.149673,18.602106,0,0
FBtr0079841,0,0,0,0,0,0,0,0,0,0
FBtr0302199,0,0,0,0,0,0,0,0,0,0
FBtr0079842,20.577353,0,20.327063,18.565132,7.694317,19.318888,21.896734,21.727341,15.406011,6.009814
FBtr0079853,0,0,0,0,0,0,0,0,0,0
FBtr0303874,0,0,0,0,0,0,0,0,0,0
FBtr0300213,0,0,0,0,0,0,0,0,0,0
FBtr0303875,0,0,0,0,0,0,0,0,0,0
FBtr0335496,0,0,0,0,0,0,0,0,0,0
FBtr0079851,59.876522,0,61.587143,59.597374,74.088898,37.446396,0,73.402199,64.847649,51.093254
FBtr0079852,0,0,0,0,0,0,0,0,0,0
FBtr0335495,0,0,0,0,0,0,0,0,0,0
FBtr0335494,4.726919,2.777683,0,0,0,7.911536,2.746269,0.586649,1.146099,1.048431
FBtr0079846,5.042601,2.963186,0,0,0,8.439898,2.929675,0.625828,1.22264,1.118449
FBtr0079847,63.33675,55.106087,43.736366,27.049908,0,56.590141,58.579266,56.629864,21.349958,0
FBtr0339523,0,0,0,0,0,0,0,0,0,0
FBtr0335508,0,0,0,0,0,0,0,0,0,0
FBtr0079849,0,0,0,0,0,0,0,0,0,0
FBtr0079848,192.242676,205.692566,230.368698,225.203369,296.93808,185.562164,246.234818,204.556076,258.870972,284.681915
FBtr0335506,0,0,0,0,0,0,0,0,0,0
FBtr0303908,0,0,0,0,0,0,0,0,0,0
FBtr0079926,0,0,0,0,0,0,0,0,0,0
FBtr0079928,0,0,0,0,0,0,0,0,0,0
FBtr0303909,0,0,0,0,0,0,0,0,0,0
FBtr0335502,0,0,0,0,0,0,0,0,0,0.089373
FBtr0079863,0,0,0,0,0,0,0,0,0,0.086264
FBtr0079864,0,0,0,0,0,0,0,0,0,0
FBtr0335503,0,0,0,0,0,0,0,0,0,0
FBtr0079925,0,0,0,0,0,0,0,0,0,0
FBtr0079865,103.249176,113.561852,119.520103,111.541229,131.506088,89.840096,120.16732,108.962578,129.359177,127.72226
FBtr0079924,32.923458,36.165871,37.503895,44.133385,53.146397,33.748516,39.253994,27.304291,45.531597,48.773201
FBtr0079866,36.843662,44.523788,27.668158,17.261997,8.646588,43.128544,50.364574,25.411945,21.402838,15.229425
FBtr0345287,39.55941,47.805637,29.707579,18.534382,9.28393,46.307549,54.076946,27.285059,22.980446,16.351988
FBtr0335504,40.709686,54.022404,33.163708,22.143749,40.313545,47.654041,55.649349,31.408806,23.648649,23.075665
FBtr0335505,0,0,0,0,0,0,0,0,0,0
FBtr0079867,0,0,0,0,0,0,0,0,0,0
FBtr0079868,0,0,0,0,0,0,0,0,0,0
FBtr0100832,0,0,0,0,0,0,0,0,0,0
FBtr0100831,0,0,0,0,0,0,0,0,0,0
FBtr0079869,52.230358,48.379997,20.54648,0,0,43.612087,46.463654,19.039974,0,0
FBtr0307204,0,0,0,0,0,0,0,0,0,0
FBtr0079919,16.787193,8.399406,19.503485,11.499113,23.179089,0.794554,21.578665,16.632668,19.824913,15.357319
FBtr0302441,20.25378,19.143637,24.529762,27.386543,31.052546,14.040947,15.639473,25.942699,40.258152,32.297745
FBtr0303447,0,0,0,0,0,0,0,0,0,0
FBtr0079870,0,2.804479,3.888704,4.733279,3.849197,0,0,0,4.235189,0
FBtr0079917,9.522683,4.452304,7.908834,5.931171,0,8.539215,5.686307,7.129224,5.213375,1.084108
FBtr0331285,0,0,0,0,0,0,0,0,0,0
FBtr0331286,0,0,0,0,0,0,0,0,0,0
FBtr0079914,0,0,0,0,0,0,0,0,0,0
FBtr0079912,0,0,0,0,0,0,0,0,0,0
FBtr0079913,0,0,0,0,0,0,0,0,0,0
FBtr0303898,0,0,0,0,0,0,0,0,0,0
FBtr0079915,0,0,0,0,0,0,0,0,0,0
FBtr0079916,0,0,0,0,0,0,0,0,0,0
FBtr0331284,0,0,0,0,0,0,0,0,0,0
FBtr0331283,0,0,0,0,0,0,0,0,0,0
FBtr0342836,0,0,0,0,0,0,0,0,0,0
FBtr0342837,29.837116,16.49715,7.237567,7.222681,0,35.283497,22.331297,11.114072,0,0
FBtr0079872,50.813129,22.279211,7.688098,7.672285,0,62.929123,33.430481,11.805913,0,0
FBtr0112376,20.147861,6.77069,18.489859,0,0,18.72187,10.353693,18.122252,20.583307,15.073707
FBtr0113031,12.584809,7.131285,10.284486,12.133687,11.807699,8.435016,4.555017,11.54236,10.936782,12.213714
FBtr0079911,20.662985,0,7.80577,0,0,18.786919,18.361256,14.385263,0,1.325888
FBtr0079906,0,0,0,0,0,0,0,0,0,0
FBtr0330683,0,0,0,0,0,0,0,0,0,0
FBtr0079910,0,0,0,0,0,0,0,0,0,0
FBtr0079909,0,0,0,0,0,0,0,0,0,0
FBtr0079908,0,0,0,0,0,0,0,0,0,0
FBtr0079907,0,0,0,0,0,0,0,0,0.820864,0
FBtr0079874,32.166908,0,34.42939,0,31.544598,0,35.763847,29.57724,0,0
FBtr0079905,1041.568359,2002.172485,1484.544067,1372.685425,1321.930054,1327.740356,1974.864868,1183.692383,1894.048218,4112.411133
FBtr0330682,0,0,0,0,2.941836,0,0,0,0,0
FBtr0345436,1007.472717,1923.858521,1435.94751,1327.75061,1278.656738,1284.276855,1910.217773,1132.919922,1832.046509,24.8629
FBtr0305657,0,0,0,0,0,0,0,0,0,0
FBtr0300871,0,0,0,0,0,0,0,0,0,0
FBtr0079902,0,0,0,0,0,0,0,0,0,0
FBtr0079903,0,0,0,0,0,0,0,0,0,0
FBtr0300866,0,0,0,0,0,0,0,0,0,0
FBtr0300867,0,0,0,0,0,0,0,0,0,0
FBtr0300868,0,0,0,0,0,0,0,0,0,0
FBtr0300869,0,0,0,0,0,0,0,0,0,0
FBtr0300870,0,0,0,0,0,0,0,0,0,0
FBtr0290197,0,0,0,0,0,0,0,0,0,0
FBtr0079901,9.339467,0,0,0,0,0,0,16.713552,0,0
FBtr0079875,96.447922,145.028107,122.728027,126.46814,135.804108,104.515793,136.21167,50.471867,133.039627,127.915352
FBtr0079876,81.906532,24.116663,139.392365,15.224589,8.898426,218.019104,52.711357,95.895744,78.698593,13.833423
FBtr0079900,96.158539,63.739532,46.017403,21.670649,7.255624,108.234428,81.661407,53.137589,21.052843,5.707122
FBtr0079877,19.996714,0,4.366221,0,0,18.411669,4.403735,0,2.301834,0
FBtr0332505,8.345165,0,3.57987,0,0,15.095751,3.610627,0,1.887277,0
FBtr0079878,0,5.977897,0,0,0,0,0,0,0,0
FBtr0331631,0,0,0,0,0,0,0,0,0,0
FBtr0079879,0,1.643619,1.023112,0,0,2.335983,0,0,0,0
FBtr0331632,0,1.5038,0.936079,0,0,2.137267,0,0,0,0
FBtr0079898,0,0,0,0,0,0,0,0,0,0
FBtr0299965,0,0,0,0,0,0,0,0,0,0
FBtr0331633,0,0,0,0,0,0,0,0,0,0
FBtr0331634,0,0,0,0,0,0,0,0,0,0
FBtr0079897,0,0,0,0,0,0,0,0,0,0
FBtr0079896,31.187052,22.000568,37.590355,41.922009,51.699085,16.162901,0,39.66938,50.472267,39.122417
FBtr0331636,0,0,0,0,0,0,0,0,0,0
FBtr0344106,0,0,0,0,0,0,0,0,0,0
FBtr0079895,0,0,0,0,0,0,0,0,0,0
FBtr0300550,19.03907,8.509041,13.337436,13.510589,12.692432,12.967555,13.474887,14.777722,11.674686,15.836335
FBtr0079883,4.609023,1.453346,6.201134,6.281639,5.901244,6.029161,2.320056,6.870784,5.428052,7.362977
FBtr0079894,0,0,0,0,0,0,0,0,0,0
FBtr0331635,0,0,0,0,0,0,0,0,0,0
FBtr0345615,0,0,0,0,0,0,0,0,0,0
FBtr0347040,0,0,0,0,0,0,0,0,0,0
FBtr0304394,0,0,0,0,0,0,0,0,0,0
FBtr0304395,0,0,0,0,0,0,0,0,0,0
FBtr0343747,14.549938,8.948298,12.855664,8.017118,4.065258,13.154459,10.689235,12.632358,8.088104,4.043116
FBtr0079892,17.721878,10.899058,15.658246,9.764879,4.9515,16.022181,13.019526,15.386258,9.851341,4.92453
FBtr0343737,8.048059,0,3.83198,14.316663,13.912213,0,8.061419,12.885999,18.113113,12.790737
FBtr0079884,8.696125,0,4.140549,15.469502,20.974369,0,8.710559,13.923635,19.571659,20.532816
FBtr0079891,0,0.532088,0,0,0,1.381741,0.970211,0,0,0
FBtr0346717,0,0,0,0,0,0,0,0,0,0
FBtr0343738,6.343048,14.928343,1.448102,4.219249,0.796375,9.566536,4.181571,6.902179,6.125097,0.626308
FBtr0343739,1.012547,0.655824,0.557839,0.936012,0.533684,0.453215,0.416675,1.069378,0.728256,0.256755
FBtr0079885,6.788126,15.975835,1.549712,4.515305,0.852256,10.237798,4.474982,7.386488,6.554882,0.670254
FBtr0079886,10.964928,0,7.139406,0,0.883228,0,9.317612,0,0,0
FBtr0079887,10.34675,7.096507,19.440769,2.24957,0,11.759609,22.906525,11.498779,0,0
FBtr0343746,2.03076,0.622388,0.119187,5.151898,0.932061,0,11.911556,5.570653,6.497739,2.760563
FBtr0309209,6.36686,2.660241,6.488146,4.917762,6.949836,0.983787,0,6.618022,7.421407,5.104337
FBtr0079890,10.907027,3.825553,9.330256,13.782021,9.994187,12.875931,0,9.517024,10.672328,10.228046
FBtr0309210,0,0.443846,0,1.188804,1.208214,0,0,0,0.687757,0.853191
FBtr0309211,0,0.443769,0.500803,0,1.208233,0,0,0,0,0
FBtr0329986,9.155843,17.094603,9.330256,16.51099,9.994187,12.875931,0,9.517024,14.083127,7.340274
FBtr0303901,14.965037,39.82851,22.687719,12.69036,11.170451,11.493227,0,14.702827,12.578105,11.25726
FBtr0310481,0.113501,13.968023,0.133807,0.348407,0.951485,0.284281,6.121875,0.299042,0,0.398123
FBtr0079889,35.707268,27.0833,41.363297,42.593262,48.03698,30.823105,28.161161,39.301476,41.316433,46.544323
FBtr0310483,37.441135,28.398411,43.371811,44.661495,50.369549,32.319809,29.52861,41.209869,43.32267,48.804413
FBtr0079888,267.31076,674.511902,772.160522,36.815617,548.442383,671.261841,261.621277,95.526421,943.320862,298.087402
FBtr0100164,273.181915,1078.81958,799.076843,225.392212,560.488342,719.669067,267.367493,97.62455,986.351929,304.634521
FBtr0310482,377.338867,568.37561,6.105606,940.799316,1062.803223,29.830299,1136.079956,723.524597,20.28017,1537.147583
FBtr0344476,0,0,0,0,0,0,0,0,0,0
FBtr0079929,0,0,0,0,16.200378,0,0,0,0,13.448981
FBtr0329984,0,0,0,0,16.200378,0,0,0,0,16.591425
FBtr0079973,0.856463,6.342959,1.859694,1.613066,1.017772,4.344081,1.50633,0.993128,2.233126,8.06552
FBtr0303883,0,0,0,0,0.789444,0,0,0,0,0
FBtr0303884,0,0,0,0,0,0,0,0,0,0
FBtr0308121,0,0,0,0,0,0,0,0,0,0
FBtr0303882,0,0,0,0,0.94737,0,0,0,0,0
FBtr0308122,0,0,0,0,0.947117,0,0,0,3.349092,0
FBtr0343740,131.653931,204.775497,148.88179,167.312668,164.211639,129.100525,106.574257,144.625717,154.145126,164.669861
FBtr0079930,83.791702,14.25306,99.577156,112.039604,95.203476,86.255867,70.573021,95.535538,97.156616,105.970612
FBtr0303902,31.862877,14.240613,49.175194,38.468456,20.36886,11.39809,46.983643,50.630848,35.693497,31.420658
FBtr0343745,0,0,0,0.213727,0.343994,0,0,0,0.317604,0
FBtr0343741,9.278566,17.618547,26.768038,20.450697,22.293516,29.504356,0,9.565953,33.134827,21.775063
FBtr0079931,1.009682,7.696185,18.079996,13.565551,0,14.274336,0,7.676931,4.766648,0
FBtr0305986,2.243686,0,0,0,0,0,0,0,0,0
FBtr0079932,0.99612,0,0,0,0,0,0,0,0,0
FBtr0079971,0,0,0,0,0,0,0,0,0,0
FBtr0079933,0,0,0,0,0,0,0,0,0,0
FBtr0079934,0,0,0,0,0,0,0,0,0,0
FBtr0079935,0,0,0,0,0,0,0,0,0,0
FBtr0343742,0,0,0,0,0,0,0,0,0,0
FBtr0343743,0,0,0,0,0,0,0,0,0,0
FBtr0343744,0,0,0,0,0.507439,0,0,0,0,0
FBtr0079936,0,0,0,0,0,0,0,0,0,0
FBtr0079937,713.310425,766.03363,551.494324,445.823578,207.41713,711.132751,694.912292,687.515442,454.340088,159.621231
FBtr0079938,0,0,0,0,0,0,0,0,0,0
FBtr0335510,0,0,0,0,0,0,0,0,0,0
FBtr0335509,0,0,0,0,0,0,0,0,0,0
FBtr0079969,0,0,0,0,0,0,0,0,0.117713,0
FBtr0300423,0,0,0,0,0,0,0,0,0,0
FBtr0339512,0,0,0,0,0,0,0,0,0,0
FBtr0079966,0,0,0,0,0,0,0,0,0,0
FBtr0079943,0,0,0,0,0,0,0,0,0,0
FBtr0079944,0,0,0,0,0,0,0,0,0,0
FBtr0301684,0,0,0,0,0,0,0,0,0,0
FBtr0290268,0,0,0,0,0,0,0,0,0,0
FBtr0079964,0,0,0,0,0,0,0,0,0,0
FBtr0079962,91.729843,59.08646,109.707596,62.808651,122.256927,80.101151,80.51609,104.404243,136.384201,128.891434
FBtr0343653,715.619995,942.299011,876.715454,801.58905,5.762815,742.847107,1072.726318,714.744873,1093.662476,27.996161
FBtr0079946,950.843689,1270.030396,1162.040161,1054.874146,3111.612549,1002.164612,1430.449707,948.338135,1426.038208,2931.467041
FBtr0112350,58.208565,78.940666,116.119949,76.479416,105.268883,104.689667,80.646904,66.304832,140.464218,91.629585
FBtr0079960,35.888184,37.825527,14.074014,3.253305,1.647001,41.899963,36.759674,16.192093,3.572533,1.31189
FBtr0079959,0,0,0,0,0,0,0,0,0,0
FBtr0343655,0,0,0,0,0,0,0,0,0,0
FBtr0343654,0,0,0,0,0,0,0,0,0,0
FBtr0079958,19.489517,6.212285,23.889296,29.721479,36.13736,20.942793,12.814246,26.921227,40.207203,33.517311
FBtr0079947,37.493671,0,17.64163,2.54354,0,40.915268,0,22.318323,0,0
FBtr0303907,0,0,0,0,0,0,0,0,0,0
FBtr0079957,0,0,0,0,0,0,0,0,0,0
FBtr0303905,0,0,0,0,0,0,0,0,0,0
FBtr0303906,0,0,0,0,0,0,0,0,0,0
FBtr0343608,0,0,0,0,0,0,0,0,0,0
FBtr0343610,0,0,0,0,0,0,0,0,0,0
FBtr0343609,0,0,0,0,0,0,0,0,0,0
FBtr0079948,185.986572,177.80748,211.24884,224.22757,315.620636,163.417847,192.760696,185.015961,46.506577,279.055511
FBtr0343606,178.51236,164.023163,202.759384,206.219254,302.936829,156.850586,185.014236,177.580734,44.637619,260.830383
FBtr0079949,21.682066,0,0,0,0,17.259005,12.522633,4.498107,9.735945,0
FBtr0079950,0,0,0,0,0,0,0,7.287712,0,0
FBtr0343607,17.33379,0,11.16597,22.645073,0.978397,0,0,0,0,15.502463
FBtr0079955,20.376423,0,13.125953,33.191204,63.704796,0,0,0,0,18.22364
FBtr0079956,1.351759,0,0.581017,12.314535,1.265743,17.08914,2.859853,5.471658,11.701699,6.500873
FBtr0079953,37.131012,0,10.353047,7.681283,4.176084,1.307529,0,16.083559,8.845161,11.317852
FBtr0079954,36.008583,0,24.764467,60.097263,45.639008,63.04739,0,75.990555,64.416481,32.873016
FBtr0079951,164.449677,90.314728,186.837326,187.003113,240.648209,140.501297,127.463196,197.262909,233.198807,251.944946
FBtr0079952,356.275757,170.221771,412.320618,415.040894,445.014618,327.845398,279.995819,352.910187,579.784668,497.245636
FBtr0301973,0,0,0,0,0,0,0,0,0,0
FBtr0301974,0,0,0,0,0,0,0,0,0,0
FBtr0079975,2114.9375,551.838257,1949.371094,2077.267578,1438.069946,1806.980713,861.879578,2093.237793,2282.382568,1580.694824
FBtr0079976,0,0,3.459711,0,0,0,0,0,0,0
FBtr0080088,33.829552,8.548217,33.294029,33.242516,33.931896,15.642932,7.294327,34.877621,34.081894,34.194946
FBtr0303904,0,0,0,0,0,15.056279,0,0,0,0
FBtr0333412,0,0,0,0,0,0,0,0,0,0
FBtr0344061,0,0,0,0,0,0,0,0,0,0
FBtr0300982,1.962245,0,0,0,0.746686,0,0,0,0,0
FBtr0302378,1.209027,0,0,0,0.687682,0,0,0,0,0
FBtr0080087,0,0,0,0,0,0,0,0,0,0
FBtr0079977,4.395704,0,0.59442,0,0,5.810987,0,1.86623,0.763195,0
FBtr0333409,4.066282,0,0.549873,0,0,5.375502,0,1.726373,0.706,0
FBtr0079978,0,0,0,0,0,0,0,0,0,0
FBtr0080086,88.139755,24.702871,92.649323,110.590752,130.02034,66.963242,36.976124,101.988533,138.322296,131.547638
FBtr0089900,1.78271,0,5.38048,6.031025,2.210274,3.356315,0,3.013254,11.625322,3.633772
FBtr0089901,0,0,1.808856,6.020867,2.293797,0,0,2.955476,0,3.747116
FBtr0089902,0,0,0,0,0,0,0,0,0,0
FBtr0089904,0.358428,0,0.597795,0,0,0.967437,0,1.540557,0,3.418119
FBtr0089905,0,0,0.64513,0,0,0,0,1.501686,0,3.488625
FBtr0301521,0,0,0.858237,2.353856,0,0,0,0.938208,0,2.065078
FBtr0300562,2.283292,0,16.857635,20.363279,19.763783,12.075754,0,28.526972,12.149351,27.645395
FBtr0333411,7.360636,13.497473,10.324513,10.912962,16.03508,8.744725,9.999424,8.235277,12.234859,15.781751
FBtr0080079,14.173654,25.990753,19.880901,21.014019,30.877178,16.83886,19.254908,15.857866,23.559465,30.389364
FBtr0089738,6.282228,0,1.253099,0,0,0,0,0,0,0
FBtr0089736,0,6.646603,5.995046,0,0,5.705693,0,10.914053,7.979007,0
FBtr0089735,0,0,1.015437,0,0,0,0,1.61152,0,0
FBtr0089737,1.703073,0,1.127561,5.388741,1.529138,3.363872,0,0,0,3.006132
FBtr0079983,42.593651,0,35.214684,46.114147,43.453259,43.063808,3.105895,49.800167,55.5816,43.243256
FBtr0079984,41.635948,20.971228,28.728235,37.781403,9.173109,20.674868,25.591337,35.193321,38.26807,19.000559
FBtr0079985,4.369325,0,0,0,0,0,0,0,0,0
FBtr0079986,0,5.87957,2.979517,0,0,13.138583,0,5.189445,0,0
FBtr0080078,5.107712,1.614261,1.247608,0.70909,0.743438,4.937088,2.106891,1.294116,0.473253,0.524756
FBtr0080076,4.800926,0,9.408648,3.826697,11.921928,8.225342,0,6.851134,0,5.11605
FBtr0333410,0,0,0,11.226467,1.482854,1.096561,0,3.110902,7.218022,0
FBtr0080077,19.657976,0,0,0,7.645145,0,0,7.950576,34.288708,27.055828
FBtr0080075,7.038125,0,0,0,4.546577,0,0,12.521289,0,6.486611
FBtr0303903,3.303851,0,0,0,7.598872,0,0,7.697337,0,8.13677
FBtr0300408,0,0,0,0,0,0,0,0,0,0
FBtr0080074,143.675262,81.881462,142.060776,141.979019,31.841541,103.021553,78.988747,149.481506,0,107.99688
FBtr0080073,0,0,0,0,0,0,0,0,0,0
FBtr0080070,0,0,0,0,0,0,0,0,0,0
FBtr0080072,0,0,0,0,0,0,0,0,0,0
FBtr0080071,0,0,0,0,0,0,0,0,0,0
FBtr0344031,0,0,0,0,0,0,0,0,0,0
FBtr0344785,0,0,0,0,0,0,0,0,0,0
FBtr0345746,0,0,0,0,0,0,0,0,0,0
FBtr0080066,0,0,0,0,0,0,0,0,0,0
FBtr0343612,44.555817,38.07814,50.581329,52.528133,69.1334,41.111069,44.461502,46.003586,61.571712,7.075761
FBtr0080065,58.9165,50.351013,66.884079,69.458359,91.415619,54.361485,58.791786,60.830887,81.416748,165.937866
FBtr0343611,0,0,0.42148,0,0,0,1.051609,0.662527,0.466346,0
FBtr0344857,1.520169,0,0,0,0,2.325925,0,1.95582,0,0
FBtr0080064,1.488702,0,0,0,0,2.27778,0,1.915336,0,0
FBtr0079987,132.946762,78.821114,150.286041,143.508255,186.63353,125.982773,120.985725,138.440186,201.882355,203.010635
FBtr0080063,0,0,0,0,0,0,0,0,0,0
FBtr0331670,0,0,0,0,0,0,0,0,0,0
FBtr0080062,37.191387,6.048273,33.168373,34.422173,37.669243,28.438175,17.051655,39.703678,41.438961,39.805782
FBtr0331669,105.541565,54.824825,48.730091,29.365145,29.68257,81.839272,59.038464,85.065125,63.453793,25.357489
