Gene	Min	Max
RP11-26H16.1	0.0	0.3574371474458189
RP11-26H16.4	0.0	0.12120390079832102
CELA3B	0.01085919553757008	13.36494170358259
RN7SL386P	0.0	5.833656716712534
RNU6-1022P	0.0	4.316848088467757
CELA3A	0.06067705009002242	14.70923462404161
RN7SL186P	0.0	7.006410239125478
RNU6-776P	0.0	5.593150560184709
LINC01635	0.0	1.5080685677113088
LINC00339	2.3882722107208116	5.399632545678069
CDC42	4.924399228060425	7.833143096358337
CDC42-IT1	0.0	0.6233462368136325
RP1-224A6.8	0.0	0.8020202900114906
RP1-224A6.9	0.12705886051394763	1.824853373814855
WNT4	0.07039867102902789	4.920455284615588
MIR4418	0.0	0.0
RP11-415K20.1	0.0	0.35989219782166987
RP11-415K20.2	0.0	0.08941787835554212
ZBTB40	2.1882806422492167	5.034752751586112
ZBTB40-IT1	0.0	1.8635737671275425
EPHA8	0.0	2.4580748475164844
MIR6127	0.0	0.0
C1QA	0.26710786991209945	10.434753311379492
C1QC	0.222251854771896	10.225183331561821
C1QB	0.29964557868163794	10.651347736277016
EPHB2	0.08398355327050898	3.007922049138026
MIR4684	0.0	0.0
RP11-69E9.1	0.0	0.04308674273768434
MIR4253	0.0	0.0
LACTBL1	0.0	0.8140286210514742
C1orf234	0.0	7.04116630635076
KDM1A	3.3719978769082286	7.607448683871181
RP1-184J9.2	0.0	0.4333868091577358
MIR3115	0.0	0.0
MIR4419A	0.0	0.0
LUZP1	0.9951067456288726	4.732361468242681
RP5-979D14.1	0.0	0.21456376559153753
RNU6-514P	0.0	0.0
RNU6-135P	0.0	0.0
HTR1D	0.0	3.3066792950712127
RP5-1057J7.1	0.0	2.4432698065111285
LINC01355	0.38603394391907325	4.553428089679994
HNRNPR	2.9995112042604455	6.067436512024317
ZNF436	0.9872473648392329	4.664659184264496
ZNF436-AS1	0.36776579563517153	4.526870086356826
RP5-1057J7.7	0.0	2.1761759422222378
TCEA3	0.43447931380911986	7.5457599167279445
RP4-654C18.1	0.0	0.3139203064394297
ASAP3	0.15702041981342788	6.6124041069122015
E2F2	0.021034910786381405	3.7899900186680995
RP1-150O5.3	0.0	1.841131804591228
ID3	2.389098685904327	8.947113820515556
MDS2	0.0	1.3437034378894723
RP11-223J15.2	0.0	0.10949723282186881
RPL11	7.239913525041401	10.873351826298885
ELOA	2.7697802007791257	5.430843908016772
ELOA-AS1	0.964545019967926	2.9191245679456572
PITHD1	4.296141668565188	7.4944956156680504
LYPLA2	4.103623523830714	6.319469813373826
GALE	1.2917273133265068	5.389349978227412
HMGCL	2.771545459507695	6.295840550917036
FUCA1	2.5523131247901105	6.305157043468245
CNR2	0.0	4.135551286315953
BTBD6P1	0.0	1.8940804668860411
RP11-4M23.3	0.0	0.0
MIR378F	0.0	0.0
RP11-4M23.4	0.0	0.2994744389501231
PNRC2	4.339016204851699	7.090197125877173
SRSF10	2.48995903766167	6.175736159559727
RP11-4M23.7	0.0	0.0
RP11-293P20.2	0.0	1.354581923949464
MYOM3	0.02963055692008793	7.015604611455119
RP11-293P20.4	0.0	0.0
IL22RA1	0.028795015298076695	6.971980319794768
IFNLR1	0.03252787413125787	3.7755773609306535
RP11-10N16.2	0.0	2.008038621497853
RP11-10N16.3	0.0	1.5089964910123868
GRHL3	0.03072959614217834	7.158276428824515
STPG1	0.34276976838234247	4.634726845135902
NIPAL3	1.1131403794328167	6.339119564959717
RCAN3	0.5637741346229769	5.846470750172219
RP4-594I10.3	0.0	2.3163253437491904
NCMAP	0.0	7.119708921825156
RP11-496D1.2	0.0	0.3399001579292821
Y_RNA	0.0	0.0
SRRM1	3.8791862241229085	7.181679036389145
CLIC4	2.5246830589252536	9.65557544332554
RNU6-1208P	0.0	0.0
RUNX3	0.32365713825307874	7.283819935772984
MIR6731	0.0	0.0
RP11-84D1.1	0.0	1.2539287746045011
RP11-84D1.2	0.0	0.14149557230302237
MIR4425	0.0	0.0
RP4-799D16.1	0.0	1.3705716378715136
RP4-781L3.1	0.0	0.43660321727923046
RP4-706G24.1	0.0	1.4870489468199257
SYF2	3.531992721767429	6.225419546936797
RSRP1	3.6921258611907772	6.9181476738768275
RP3-465N24.6	0.2321756841533684	2.449627400335354
RP3-465N24.5	0.24429037830757458	2.2112552188320924
RHD	0.12348450740036347	1.7066012765668161
SDHDP6	0.14571657859846282	1.7036013023596899
RP11-335G20.7	0.0	0.0
TMEM50A	4.021213195086963	7.349816403133752
RHCE	0.1846256111101858	2.4130713898683203
RP3-469D22.1	0.06472850530291939	0.47182319886571716
TMEM57	2.7503385202447057	5.783184224347424
LDLRAP1	1.6955707386472345	7.026667289887277
RP11-70P17.1	0.2882297918538081	3.3829673795535196
MAN1C1	0.2980013292287155	4.556619473249983
RP1-187B23.1	0.0	0.9940047038088552
SELENON	2.6902449899641554	7.393922386685574
RP1-317E23.3	0.23357642401815273	2.9426271015338563
MTFR1L	3.447867442287814	6.686206355486457
AUNIP	0.1903695970076248	4.900842662254995
RP1-125I3.2	0.0	0.48725068305118296
PAQR7	1.2775503860916642	6.615244131189416
Y_RNA	0.0	0.3132446906643249
STMN1	1.3244938092511929	8.167894783709414
SNRPFP2	0.0	2.765127339656013
RP1-125I3.4	0.0	1.7719996377432565
MIR3917	0.0	0.0
PAFAH2	1.9310854344335737	4.146093087110779
RNU6-110P	0.0	0.0
SCARNA17	0.0	0.0
SCARNA18	0.0	0.0
EXTL1	0.023042250682288115	5.946344873552988
SLC30A2	0.011151955960760898	5.534836668413232
RP11-96L14.9	0.0	2.3636925402571545
TRIM63	0.12445307492401872	9.666461916890162
PDIK1L	0.6700181642155121	3.71910675761407
FAM110D	0.027306524561012513	4.106582830525117
RP11-96L14.8	0.0	0.4289399149165321
RP11-96L14.7	0.07732983151842196	1.5048034187544508
ZNF593	0.0	0.0
CNKSR1	0.28359112915123935	5.551196066834179
CATSPER4	0.0	5.041374417119313
RP11-231P20.2	0.017957102202559375	3.6871278930653015
RP11-231P20.6	0.0	0.14344435949287518
CEP85	1.523983412346169	5.62256143286421
RP11-231P20.5	0.0	1.0926675113668853
SH3BGRL3	4.016941967519944	9.755109566600426
UBXN11	1.9695170703422789	6.206680337898576
CD52	0.17907785825364672	8.954577294453404
AIM1L	0.01666375693963239	6.483469166430795
RP11-569G9.7	0.0	2.525307188283264
ZNF683	0.0	6.990330918676214
LIN28A	0.0	3.743913447555678
DHDDS	2.5498268606268013	6.586131211319875
RP3-476K8.4	0.04708645501006339	0.8863230439835443
RP3-476K8.3	0.1500552950153911	3.4646159944970205
HMGN2	4.809517343208225	8.338709645120764
DPPA2P2	0.0	0.24227079274073388
RPS6KA1	0.9311346152630079	7.50762023794945
MIR1976	0.0	0.0
RN7SL679P	0.0	0.0
Y_RNA	0.0	0.0
RNU7-29P	0.0	0.0
RP11-492M19.3	0.0	0.0
snoU13	0.0	0.0
RP4-785J1.1	0.0	0.0
RP5-968P14.2	0.17817028158578824	2.8708618088424185
ARID1A	3.228851006502859	5.715341549457853
PIGV	1.5423967399626715	5.832641950534087
RN7SL165P	0.0	0.27285212715165286
ZDHHC18	2.581086065815529	7.088438452064475
SFN	0.5214799627875671	11.654542053395808
GPN2	2.618142316065066	4.840971738306416
GPATCH3	2.577916995736025	4.596565478946773
NUDC	4.805663917227676	7.107342635606915
NR0B2	0.0	6.2396328957688105
KDF1	0.023730990597359933	4.920607723913429
RPL12P13	0.0	0.26915047289929445
RP11-344H11.5	0.0	0.3135558382617707
OSTCP2	0.0	0.5345078920720786
TRNP1	0.2880372055858875	7.808243451581705
FAM46B	0.18625586190047172	7.634977993900646
SLC9A1	1.6522111232637209	5.090523198371502
RP11-40H20.5	0.0	0.0
CHCHD3P3	0.0	0.5052558009321632
NPM1P39	0.08578440131914783	1.4795617014019458
SNRPEP7	0.0	0.0
RP11-40H20.4	0.0	2.3207561506403773
WDTC1	4.1649873534256745	6.743164861447923
Y_RNA	0.0	0.0
RP11-4K3__A.3	0.0	2.715869215633903
TMEM222	3.8970854969834896	6.046255306448776
RNU6-48P	0.0	0.971131125630664
ACTG1P20	0.34766112129960836	2.2170476529778895
SYTL1	0.2604749598941633	7.411748239934004
MAP3K6	1.066977789151707	6.89704676223591
FCN3	0.15781854627727837	10.151118044207205
CD164L2	0.0	4.697317902142458
RP1-144C9.2	0.0	0.1488625372700914
GPR3	0.10252013660998527	2.8493748235829046
WASF2	3.4430734983719273	7.290359891069647
RP4-752I6.1	0.0	0.1675416252066859
RP1-159A19.4	0.0	2.29979267229533
AHDC1	1.2008432986255593	5.965077768200722
FGR	0.1115469836951067	9.09522293939664
RP1-159A19.3	0.22491081631433352	2.349789870241872
RP11-288L9.1	0.0	0.5231614585096931
IFI6	3.633442835571009	8.536837773982665
RP11-288L9.4	0.0	1.2453070231309857
RNU6-949P	0.0	0.0
CHMP1AP1	0.0	0.0
RNU6-424P	0.0	0.0
FAM76A	1.5939417256887336	4.508954671248657
RP3-426I6.2	0.0	1.224225539938394
RPEP3	0.0	0.13481393313859033
STX12	3.4206454321228645	6.815434533795232
RP3-426I6.5	0.0	2.1216188850630147
RP3-426I6.6	0.3328740309024281	2.7810868872125365
RNU6-1245P	0.0	0.0
PPP1R8	3.3051242029055645	5.817346970305046
SCARNA1	0.0	0.39008102437538417
THEMIS2	0.8385839386880419	7.588834542914258
RPA2	3.6483043676036986	6.713145902490259
SMPDL3B	0.02332335078877311	3.9365154519383503
RP11-460I13.2	0.0	0.45292536668344036
XKR8	2.1179443347892972	5.17292349044364
EYA3	2.3216972452123534	4.801137957307611
RP11-460I13.6	0.08144230332233411	1.733601638567332
RN7SL559P	0.0	0.30006748033605296
SPCS2P4	0.4757936014418603	1.905512644896306
RP5-1053E7.2	0.0	0.0
RP5-1053E7.3	0.0	0.526422428986009
RNU6-176P	0.0	0.0
PTAFR	0.12297229125422379	5.36429227013537
DNAJC8	3.925448811444424	6.8484601977535995
ATPIF1	4.564658631462119	7.3247026132231285
RP5-1092A3.4	0.8350282745738788	4.0031344542292775
RP5-1092A3.5	0.0	0.4668233810778236
SESN2	1.8743091010468702	5.721974112762891
MED18	2.233326698438707	4.855297077309775
PHACTR4	2.0078556883568313	5.162270469659834
Y_RNA	0.0	0.0
RP1-308E4.1	0.0	0.25296903814165267
RNU6ATAC27P	0.0	0.5425849410482698
RCC1	1.673904618702343	6.122155011479837
SNORA73A	0.2545396235014669	4.336911751812905
SNORA73B	0.44143248504226273	4.5162232130147775
PRDX3P2	0.0	0.5425859315153541
RP4-669K10.8	0.05475069680521778	0.9340438920214145
TRNAU1AP	1.8454258182222332	4.088574136955238
SNHG12	1.9321405627539499	5.653670567630527
SNORD99	0.0	0.0
SNORA61	1.945461628531584	5.350553822250937
SNORA44	0.8433190063155511	4.153659438192299
SNORA16A	0.0	0.0
TAF12	2.9781846446522096	5.103468265159714
RAB42	0.18406696928264102	2.6565650142039
LINC01715	0.12140550601806673	2.1363915643858777
RNU11	0.0	0.0
GMEB1	1.209347304149042	3.3336498527267056
SCARNA24	0.0	0.36785635583897786
YTHDF2	3.5458324924547524	5.9661997210139
OPRD1	0.009490560276878682	2.1674061024141715
RP1-212P9.3	0.0	0.22497994324264392
Y_RNA	0.0	0.0
EPB41	0.9009174161107686	6.531100692540855
RP4-604A21.1	0.0	0.3685906897403177
Y_RNA	0.0	0.0
Metazoa_SRP	0.0	0.0
TMEM200B	0.05054293164148597	7.048377884414519
RP11-242O24.3	0.0	0.3455292266687992
SRSF4	5.042355419303778	7.447232035215257
uc_338	0.0	2.457507617240541
MECR	1.1797339660574058	4.108541183580227
RP11-467D18.2	0.0	2.9481672263119267
PTPRU	0.11949071162524164	6.574351323446835
LINC01756	0.0	0.7797715603920881
RP11-810H18.1	0.0	0.0
RP4-656G21.1	0.0	0.5665239071855188
RP11-179G8.1	0.0	0.0
LINC01648	0.0	0.5602444124499527
RP5-893G23.1	0.0	0.18167887739038502
RP3-357I16.1	0.0	0.0
RP4-591L5.1	0.0	1.579957294535831
RP4-591L5.2	0.0	0.14215853378599166
MATN1	0.02688120201966811	1.2424317807251986
MATN1-AS1	0.20428973747752288	3.026320261340876
LAPTM5	0.9769970359393493	10.363828131847042
MIR4420	0.0	0.0
RP5-1125N11.1	0.0	0.0
LINC01778	0.0	2.268239745374087
RN7SKP91	0.0	0.0
RP1-65J11.5	0.0	0.6872255583521725
SDC3	0.6173897064358064	7.0461199489274495
RN7SL371P	0.0	0.7663152877870587
PUM1	2.7241809375575503	5.832652076415224
RP11-201O14.1	0.0	0.11843946737197297
RP11-201O14.2	0.0	0.0
SELENOWP1	0.0	0.0
RP11-490K7.1	0.0	0.0
NKAIN1	0.0	5.981414299599969
SNRNP40	2.463902285349055	5.272855560162665
RP11-490K7.4	0.40166432201359037	2.836293793252469
ZCCHC17	3.2805124535658936	7.014656566948658
RP11-266K22.2	0.0	0.6590248762791033
FABP3	0.8969421732224243	11.333138574689352
SERINC2	0.4563341083909062	7.153460831246132
RP11-439L8.2	0.0	0.1899687421272309
RNU6-40P	0.0	0.0
LINC01225	0.0	1.482915383602925
Y_RNA	0.0	0.0
LINC01226	0.004461078907100371	1.8580645695229818
RP11-73M7.1	0.0	2.1468604690084723
TINAGL1	0.286307503351419	8.4079772512389
HCRTR1	0.0	1.2147340909610962
PEF1	4.426137255087953	7.567948472259511
RP11-73M7.6	0.030208225556637314	3.6295314816083235
RP11-73M7.9	0.0	1.5553744461106291
COL16A1	0.15488387419864466	8.404835017486262
ADGRB2	0.08191141044359813	6.92101970579211
MIR4254	0.0	0.0
RP11-84A19.3	0.0	0.0
SPOCD1	0.03168384756932211	4.952925248220343
RP11-84A19.2	0.0	0.12829472094978198
RP11-84A19.4	0.09242626182753959	1.4457531842934581
PTP4A2	4.766605761947791	7.836119804788833
RP4-534N18.2	0.0	0.583099259651326
KHDRBS1	4.375651143395937	7.507525100562945
RP11-277A4.4	0.04280148456169033	0.5435750686305004
TMEM39B	1.994235753404838	4.632402007625943
MIR5585	0.0	0.0
Metazoa_SRP	0.0	0.0
KPNA6	3.442487067707261	5.518657876140239
TXLNA	3.3880214196294776	6.482841830929526
CCDC28B	1.034927025303383	5.689542385126173
RP4-622L5.7	0.2980025026852925	3.108894073894794
IQCC	0.9103903649223373	5.086134101463588
DCDC2B	0.14096184352234614	2.8445724560555483
TMEM234	1.4696672117044658	5.458418097330454
EIF3I	6.071638264090508	8.67959621418955
MTMR9LP	0.342219063653936	6.430905779430093
FAM167B	0.6305387375433508	5.851871446711497
LCK	0.02259876779771151	6.685757978480347
Metazoa_SRP	0.0	0.0
Y_RNA	0.0	0.0
HDAC1	2.9890863135140124	7.827355408152125
MARCKSL1	2.784223373442013	10.23177318800339
RP4-811H24.9	0.0	1.4677385653241253
TSSK3	1.310555345349869	5.951044537255931
FAM229A	1.6617222412382608	8.138543160052809
BSDC1	4.092393514809681	6.3748742941504775
GAPDHP20	0.0	0.8890155455852149
RP11-395N6.4	0.0	0.2962929381040343
LRRC37A12P	0.0	0.7311258802676012
RN7SL122P	0.0	0.0
ZBTB8B	0.004066314082796987	1.246322952045016
ZBTB8A	0.0728103360606423	3.3492449536221613
ZBTB8OS	2.0862640578056006	5.243326339260603
Y_RNA	0.0	0.0
RBBP4	3.6677332043565993	6.438351077256601
SYNC	0.07141794617308922	5.437131174205585
RP11-114B7.6	0.0	0.9126567622275249
KIAA1522	0.28296755988810834	6.941470226195604
YARS	2.9213830095184843	6.149897477067912
S100PBP	1.643579165731715	5.106360883561918
FNDC5	0.2561882287725079	6.783207802055031
HPCA	0.08213629873357536	9.690588202874054
TMEM54	0.3778711464615611	7.575100510077611
RNF19B	2.7029035118988594	7.586569609106985
RP5-1174N9.2	0.058549663374583796	0.6566995462852003
RP4-803A2.1	0.0	0.7996493501643182
RP4-803A2.2	0.0	1.723436238463197
AK2	3.6473490509143414	7.1134087972736335
Metazoa_SRP	0.0	0.28840227061364926
RP1-117O3.2	0.0	2.0318503780333503
AZIN2	0.1663066770197181	5.406077421734226
RP11-131M11.2	0.25753206726999983	2.322505057518883
TRIM62	1.1622487139470725	4.784038015602639
RP11-131M11.3	0.13289370726909144	1.3814328955271158
ZNF362	2.6203330368795372	5.930003978312083
RP11-415J8.7	0.1805641834999481	1.592559891030449
A3GALT2	0.0	0.9798738915976528
RP11-415J8.3	0.5542951259035307	3.8170194502705193
PHC2	3.989565938316214	7.988940259711609
MIR3605	0.0	1.5700839916574496
RN7SKP16	0.28453663816376973	3.457359207701188
RP11-415J8.5	0.0	5.409373963155026
TLR12P	0.0	0.09413849035666821
ZSCAN20	0.17660234750904305	2.1503744538359855
RP4-580O19.2	0.0	0.7293787447254523
CSMD2	0.0038718983102752455	2.1059897789754487
HSPD1P14	0.0	0.0
HMGB4	0.0	8.98325015771365
CSMD2-AS1	0.0	5.96080822538898
RNA5SP42	0.0	0.0
C1orf94	0.0	5.527636514742649
RP4-657M3.2	0.0	0.23361568897254942
MIR552	0.0	0.0
SMIM12	2.018481066590609	4.101120564979591
GJB5	0.09393317345289302	7.145473670317708
GJB4	0.0	5.501655692400282
GJB3	0.05873971642267923	7.53136586372886
RP1-34M23.5	0.0	0.5128660320429789
GJA4	0.1653408562510095	7.484847056433141
RP5-997D16.2	1.0275928811872623	3.006201062916942
DLGAP3	0.09676960854511603	5.833757901131993
RP11-244H3.1	0.6548094565386499	3.657674300244911
TMEM35B	2.7552230233249935	6.540359006323623
ZMYM6	1.5598392907722802	3.775419335294821
RPL12P45	0.0	0.4088314014285751
ZMYM1	0.7742671213957821	3.5319303600343703
EFCAB14P1	0.0	0.22083883307138782
SFPQ	4.926393258506156	7.817949361818784
Y_RNA	0.0	0.0
ZMYM4	1.7930801704354404	5.162951177144303
RN7SL503P	0.0	0.0
SNORA62	0.0	0.0
RPL5P4	0.9371311739425607	3.7183616261383543
ZMYM4-AS1	0.0	0.17398703638050986
Metazoa_SRP	0.0	0.0
KIAA0319L	3.720836607990252	5.167265588446846
RP4-728D4.3	0.0	0.11338632544694567
NCDN	2.5728993671781715	9.714336541981655
RP4-728D4.2	0.14299366690743856	2.6308946746398783
TFAP2E	0.33910202990435023	6.2829549612485645
PSMB2	3.6295897640750896	6.48032652577858
C1orf216	1.7940914184448609	6.514295878229456
CLSPN	0.03276115711709669	3.842727469292544
RP11-435D7.3	0.0	0.7800589180419925
AGO4	2.6346420544097002	4.839198748105465
AGO1	1.8189568780410037	4.258141995893771
RP4-789D17.4	0.0	0.0
AGO3	1.0480826992926955	3.570596507716187
RP4-665N4.8	0.0	1.918126678658142
RP4-665N4.4	0.0	4.456195042412278
TEKT2	0.041038971570487144	7.120797736583549
ADPRHL2	3.647383591454568	6.306269531940724
COL8A2	0.17403946581669466	6.288336412150938
TRAPPC3	3.746645988344435	5.891547993153105
MAP7D1	3.255783201800417	7.604375313518282
RN7SL131P	0.0	0.0
THRAP3	4.525893473490812	7.0170310805278415
UBE2V2P4	0.0	0.0
SH3D21	0.5934589512087345	6.064175812959709
EVA1B	2.326617879108297	7.075168916644842
RP11-268J15.5	0.8832063240269292	6.30298613401605
STK40	3.0672704247144758	6.49478519765231
LSM10	3.455411395610802	5.917460398951703
RNU4-27P	0.0	0.0
OSCP1	0.26107100516289705	6.321172285414809
SNORA63	0.0	1.5788759333658458
MRPS15	3.621829173194685	6.938838577902317
CSF3R	0.1703545400152519	11.054332981672324
FTLP18	0.0	0.0
RP4-614N24.1	0.0	0.8168102079269558
GRIK3	0.009016411020790016	5.04830594678247
MIR4255	0.0	0.0
RNU6-636P	0.0	0.0
RP5-1180C18.1	0.0	1.8753161246797774
RNA5SP43	0.0	0.0
RPS29P6	0.0	0.9184526426896393
LINC01137	1.0786303273781073	4.054162556392485
ZC3H12A	0.7170523310605107	6.165865723730372
MIR6732	0.0	0.0
MEAF6	3.389046356517104	6.28823304078812
MIR5581	0.0	0.0
SNIP1	1.8415464849326184	4.230863943437251
FTH1P1	0.06946653240004184	1.2087981553351659
RP3-423B22.5	0.13762942618693147	1.2486016260297064
DNALI1	0.05732895939246489	6.318976569779419
GNL2	2.414094931239371	5.337375708603364
RSPO1	0.0	6.322077766733762
C1orf109	1.0147266320252146	3.7355979926113645
CDCA8	0.3344000849180988	6.498054558276363
EPHA10	0.011464938304206989	5.090671388782286
Y_RNA	0.0	0.0
ACTN4P2	0.0	0.39928923955224643
RP11-109P14.2	0.0	0.3843029471634655
MANEAL	0.2899524722153964	4.272747341755141
YRDC	2.5980793061171954	5.78218836937526
C1orf122	4.098486934066357	7.13698086199024
MTF1	1.491878744013534	4.005660475782583
RP11-109P14.8	0.0	0.07426894104153926
INPP5B	1.8534448036735907	4.603976406399121
SNORA63	0.0	0.7504161337029103
RNU6-584P	0.0	0.5649809745033264
Metazoa_SRP	0.0	0.0
SF3A3	3.3871405494633398	6.030695824352577
RNU6-510P	0.0	1.5511714522953783
FHL3	1.9755971722865915	9.85470790177626
UTP11	2.119890655471726	5.95527095054467
POU3F1	0.025856174980418378	5.130630277046762
RP5-884C9.2	0.0	3.4630207725554683
RP5-884C9.3	0.0	0.2998600607742684
MIR3659	0.0	0.0
LINC01343	0.0	2.254799609407176
RP11-329N22.2	0.0	0.0
RNU6-753P	0.0	0.0
LINC01685	0.0	2.303906385008709
RP11-334L9.1	0.023127296341535736	0.39857912555025804
RRAGC	3.135150669040835	5.929606389101342
RP5-864K19.4	0.39280098806605246	2.7998271194133753
MYCBP	1.7883432647837585	5.936762770886929
GJA9	0.024137664003410986	3.299530413253952
RHBDL2	0.05428587249369324	4.405801802463551
RNU6-605P	0.0	0.0
Y_RNA	0.0	0.0
EIF1P2	0.0	0.0
AKIRIN1	3.8874082907255048	7.240104398115463
NDUFS5	5.838508102780656	9.340653502717192
MACF1	2.4003603141475964	6.044415978208628
RNU6-608P	0.0	0.0
RNA5SP44	0.0	0.0
RP11-416A14.1	0.0	2.049916490620979
RP11-420K8.1	0.0	0.32093171424094247
HSPE1P8	0.0	0.3821083249337014
BMP8A	0.27883642959008786	3.8708480031199377
OXCT2P1	0.024435430614038255	3.962909882898163
RP11-69E11.4	1.2111742149318347	4.861632854999081
PPIEL	0.436821724023661	3.006926316770362
PABPC4	4.2530891914410365	8.07787318567903
SNORA55	0.0	2.3672704089948224
RP11-69E11.8	0.0	4.221869349571639
HEYL	0.1163813928394187	7.339475922342969
RP1-144F13.3	0.0	0.5520651830866912
NT5C1A	0.0	3.57924050057297
HPCAL4	0.026879077924017846	7.628474703608245
PPIE	2.545716369539329	4.7497166042184595
RP1-144F13.4	0.0	0.8457236733531436
RNU7-121P	0.0	0.0
BMP8B	0.2557653792100383	6.0739465920800955
OXCT2	0.09565144639781582	6.270508385698708
RP1-118J21.25	0.0	1.7071492702664333
RP1-118J21.24	0.0	0.0
TRIT1	1.987473677991601	5.3515329283043185
Y_RNA	0.0	0.0
MYCL	0.11770142508531097	5.373575135205495
RP1-118J21.5	0.0	1.182012100323307
Y_RNA	0.0	0.0
MFSD2A	0.19985636995217362	6.979167931080031
RP3-342P20.2	0.14845779015854574	4.948633550701987
CAP1	4.572350072319058	8.95820468671248
PPT1	3.1936645227318405	7.197521421036123
RP11-115D7.3	0.0	1.899713156633156
RLF	2.055056793368935	4.641124025313991
RNU6-1237P	0.0	0.0
TMCO2	0.0	7.703232235404441
RP1-39G22.7	1.2468336879105422	5.066872770153726
ZMPSTE24	3.5003304237097086	6.165899882937899
RP1-39G22.4	0.0	0.3450034273651032
COL9A2	0.24008470118276357	7.605220217089479
RP1-228H13.1	0.03202027574692035	0.5998747664341189
SMAP2	3.111744134851008	8.87776571846547
RP1-228H13.2	0.0	0.14010851389568493
ZFP69B	0.20815263826601407	2.656979094945318
RP1-228H13.5	0.21973170063652175	2.614139719724204
RP11-656D10.7	0.0	1.3666886996694814
ZFP69	0.42676283466568493	2.9518469941385264
RP11-656D10.3	0.2585032464354885	2.010919447647201
EXO5	0.9918829678164847	2.9720731729612004
RP11-656D10.5	0.0	0.0
RP11-656D10.6	0.24236958295165115	2.166265536723798
ZNF684	0.5427790596032566	2.8287696708882195
RP1-63P18.2	0.0	0.0
GTF2F2P2	0.0	0.2233496410199534
RIMS3	0.2685924884799321	7.202104228518562
RP4-739H11.3	0.0	1.9392190538752605
NFYC-AS1	0.5888803448845866	3.457993453173271
NFYC	3.4365829637587364	5.436158507143563
MIR30E	0.0	0.0
MIR30C1	0.0	0.0
KCNQ4	0.1177534141269438	5.145620398331304
RN7SL326P	0.0	0.0
CITED4	0.37338539837374796	6.310612781659528
RP5-1066H13.4	0.0	2.146661738342513
RP11-348A7.1	0.0	0.0
UBE2V1P8	0.0	0.0
CTPS1	1.7253005383588917	5.946169390959886
SLFNL1-AS1	0.15677973102895895	2.4029731533947256
SLFNL1	0.1540581908029526	5.958603752583967
SCMH1	1.9248448006147312	6.255744308999269
RPL23AP17	0.0	0.15707605720538756
RP11-399E6.1	0.0	5.433480286443348
RP11-399E6.2	0.0	0.5091901133911243
FOXO6	0.06746208605012968	4.598019736650581
RP11-399E6.4	0.0	3.52823373374354
RNA5SP45	0.0	0.0
EDN2	0.0	4.323809584510588
HIVEP3	0.5299358579208232	3.3135549676065255
RP11-486B10.3	0.0	0.33050103527042624
RP11-486B10.4	0.0	3.9813320934531697
HNRNPFP1	0.0	1.1455535574201656
RP11-319C21.1	0.0	0.0
GUCA2B	0.0	5.358100828083602
GUCA2A	0.0	8.922242456103856
FOXJ3	2.777293457736079	5.567445054187141
RP11-223A3.1	0.1019946414110165	1.7489935579533005
RIMKLA	0.014052038034607608	3.8713015505866717
RP11-157D18.2	0.0	0.30644307573014795
ZMYND12	0.22035100692827064	6.024492558176244
PPCS	3.813237352996341	5.695406485523303
CCDC30	0.22340277838990338	3.1234327906985255
RP11-163G10.2	0.0	0.04312804938396271
TMSB4XP1	0.1843640920936636	2.7101352694681298
RNU6-536P	0.0	0.0
RP11-163G10.4	0.0	0.46007045992245116
PPIH	2.659657452475222	6.100746428068763
RP5-994D16.3	0.18698095341826468	3.3010183574501153
YBX1	6.331205388272741	10.358244595873396
CLDN19	0.0	7.567895249045852
P3H1	2.389305230742958	6.754874143814209
C1orf50	2.629526818909266	5.035232393627386
RP5-994D16.9	0.6200289298426469	3.4021846127828144
TMEM269	0.04307007972187386	1.7828823956530997
SVBP	2.1244505603500823	5.682750252592126
ERMAP	1.3744497178769397	4.19506407143836
RP11-342M1.3	0.14163812819387087	1.647268453104383
ZNF691	2.13380351657648	4.472871139474262
RP11-342M1.7	0.0	2.7154123920331017
RP11-342M1.6	0.0	0.3108007787014605
ATP6V1E1P1	0.0	0.44154190861096687
SLC2A1	1.3672088931379431	9.461149943133423
RP5-848E13.5	0.0	2.5428993801865816
SLC2A1-AS1	0.0	2.7955342362662994
RP5-848E13.4	0.0	1.1211414239892994
RNU6-880P	0.0	0.0
U6	0.0	0.0
RP3-393B19.1	0.0	0.0
FAM183A	0.0	4.427411744457272
EBNA1BP2	2.3480340775366377	6.0395617504929975
CFAP57	0.019719134177015117	4.952673696614255
RNA5SP46	0.0	0.6039118590885051
TMEM125	0.040599304137736075	6.492305069970313
C1orf210	0.03334631420076542	5.0996739252012135
TIE1	0.1591215055024248	5.707615895142461
MPL	0.032690217129122685	1.3069271379824887
RP1-92O14.3	0.23606150577950685	3.3937031183261546
CDC20	0.2352258583320149	6.909497113124188
ELOVL1	3.7212195222323006	8.10710196931002
MED8	3.393115493255577	6.1517309845173545
RP1-92O14.6	0.38600082371666095	3.5366870491839335
SZT2	2.117751552659071	4.714256509586465
SZT2-AS1	0.0	0.0
HYI-AS1	0.0	1.9941090066407865
PTPRF	0.36063846087885315	6.863083578739501
KDM4A	2.4346175533217886	4.818129646675441
KDM4A-AS1	0.3629142012572244	2.498947788986308
ST3GAL3	1.4707607029793415	5.467625111917031
